,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
556,Chandigarh to Pathankot,Ashok Travels,A/C Seater / Sleeper (2+2),01:00,04:30,03h 30m,INR 799,37 Seats available,2.5
557,Chandigarh to Pathankot,Amit Travels,A/C Seater / Sleeper (2+1),01:15,06:00,04h 45m,INR 799,40 Seats available,1.7
558,Chandigarh to Pathankot,Big Bus,A/C Seater / Sleeper (2+2),01:30,05:00,03h 30m,INR 755,39 Seats available,2.6
559,Chandigarh to Pathankot,Amit Travels,A/C Seater / Sleeper (2+1),01:30,06:00,04h 30m,INR 799,40 Seats available,1.7
560,Chandigarh to Pathankot,Shub Yatra Holidays,A/C Sleeper (2+2),02:15,05:10,02h 55m,INR 749,42 Seats available,2.3
561,Chandigarh to Pathankot,Big Bus,A/C Seater / Sleeper (2+2),02:50,07:10,04h 20m,INR 795,40 Seats available,2.6
562,Chandigarh to Pathankot,RK Holiday,A/C Seater / Sleeper (2+2),03:10,06:40,03h 30m,569,34 Seats available,2.9
563,Chandigarh to Pathankot,YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),03:45,07:30,03h 45m,891,50 Seats available,2.1
564,Chandigarh to Pathankot,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:50,09:20,05h 30m,487,46 Seats available,2.8
565,Chandigarh to Pathankot,Khurana Bus Service,Volvo A/C (2+2),14:25,19:30,05h 05m,INR 549,36 Seats available,1.7
566,Chandigarh to Pathankot,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),15:00,20:00,05h 00m,INR 999,37 Seats available,2.6
567,Chandigarh to Pathankot,Rajdhani Travels,Bharat Benz A/C Seater (2+2),17:10,20:35,03h 25m,INR 799,45 Seats available,2.6
568,Chandigarh to Pathankot,Ashok Travels,A/C Seater / Sleeper (2+2),20:05,00:25,04h 20m,INR 759,35 Seats available,2.5
569,Chandigarh to Pathankot,Big Bus,A/C Seater / Sleeper (2+2),20:20,00:40,04h 20m,INR 855,41 Seats available,2.6
570,Chandigarh to Pathankot,Maheshwaram Travels,A/C Seater / Sleeper (2+2),21:00,06:00,09h 00m,INR 626,34 Seats available,1.7
571,Chandigarh to Pathankot,SAHARA TRAVELS,A/C Seater / Sleeper (2+2),21:15,02:45,05h 30m,494,38 Seats available,2.2
572,Chandigarh to Pathankot,YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,02:30,05h 00m,400,50 Seats available,2.1
573,Chandigarh to Pathankot,Big Bus,A/C Seater / Sleeper (2+2),22:25,02:45,04h 20m,INR 895,39 Seats available,2.6
574,Chandigarh to Pathankot,PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,04:30,05h 00m,INR 999,49 Seats available,No rating
575,Chandigarh to Pathankot,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),00:20,04:30,04h 10m,INR 1699,8 Seats available,4.1
576,Chandigarh to Pathankot,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),02:45,06:15,03h 30m,INR 1899,54 Seats available,4.1
577,Chandigarh to Pathankot,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:30,01:50,04h 20m,3324,36 Seats available,3.7
578,Chandigarh to Pathankot,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:30,01:50,04h 20m,3325,36 Seats available,3.7
579,Chandigarh to Pathankot,Shub Yatra Holidays,A/C Sleeper (2+2),02:45,05:40,02h 55m,INR 1199,44 Seats available,2.3
580,Chandigarh to Pathankot,Northern Travels,Bharat Benz A/C Sleeper (2+1),22:30,03:30,05h 00m,INR 1299,29 Seats available,2.6
581,Talwara to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165840,HVAC Seater (2+3),11:37,16:37,05h 00m,INR 323.81,46 Seats available,4.2
582,Talwara to Chandigarh,RAJDHANI TRANSPORT,NON A/C Seater (2+3),05:40,10:30,04h 50m,INR 280,51 Seats available,4.0
583,Talwara to Chandigarh,RAJDHANI TRANSPORT,NON A/C Seater (2+3),06:40,12:00,05h 20m,INR 280,51 Seats available,4.0
584,Dehradun to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165792,HVAC Seater (2+3),13:40,19:15,05h 35m,INR 397.15,47 Seats available,4.0
585,Dehradun to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165794,HVAC Seater (2+3),14:30,20:10,05h 40m,INR 397.15,47 Seats available,3.3
586,Dehradun to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165796,HVAC Seater (2+3),15:30,21:10,05h 40m,INR 397.15,47 Seats available,4.1
587,Dehradun to Chandigarh,NueGo,Electric A/C Seater (2+2),06:30,10:20,03h 50m,382,42 Seats available,4.3
588,Dehradun to Chandigarh,NueGo,Electric A/C Seater (2+2),06:30,11:00,04h 30m,382,42 Seats available,3.8
589,Dehradun to Chandigarh,NueGo,Electric A/C Seater (2+2),15:00,19:55,04h 55m,382,38 Seats available,4.2
590,Dehradun to Chandigarh,NueGo,Electric A/C Seater (2+2),15:00,19:05,04h 05m,382,40 Seats available,3.1
591,Dehradun to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,22:50,06h 50m,807,46 Seats available,4.4
592,Dehradun to Chandigarh,Zimindara Travels,AC Sleeper (2+1),16:00,22:30,06h 30m,INR 899,36 Seats available,4.1
593,Dehradun to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),16:15,23:15,07h 00m,585,32 Seats available,3.6
594,Dehradun to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:00,23:30,06h 30m,INR 900,25 Seats available,4.0
595,Dehradun to Chandigarh,New Pal Travels,A/C Sleeper (2+2),17:30,00:05,06h 35m,849,46 Seats available,3.5
596,Dehradun to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,1170,31 Seats available,4.3
597,Dehradun to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),18:30,23:50,05h 20m,854,44 Seats available,4.8
598,Dehradun to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),18:30,00:20,05h 50m,737,28 Seats available,4.3
599,Dehradun to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:00,01:50,04h 50m,INR 999,41 Seats available,3.5
600,Dehradun to Chandigarh,NueGo,Electric A/C Seater (2+2),23:00,03:05,04h 05m,382,41 Seats available,4.1
601,Dehradun to Chandigarh,NueGo,Electric A/C Seater (2+2),23:00,03:55,04h 55m,382,41 Seats available,4.9
602,Dehradun to Chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:10,22:30,07h 20m,INR 799,38 Seats available,2.1
603,Dehradun to Chandigarh,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,17:00,22:20,05h 20m,INR 900,36 Seats available,2.8
604,Dehradun to Chandigarh,PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),17:30,22:05,04h 35m,INR 1100,49 Seats available,No rating
605,Dehradun to Chandigarh,Amit Travels,A/C Seater / Sleeper (2+1),18:20,01:30,07h 10m,INR 799,40 Seats available,1.7
606,Dehradun to Chandigarh,Amit Travels,A/C Seater / Sleeper (2+1),18:20,01:15,06h 55m,INR 799,40 Seats available,1.7
607,Dehradun to Chandigarh,PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:15,23:30,04h 15m,INR 1099,49 Seats available,No rating
608,Amritsar to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165782,HVAC Seater (2+3),06:25,12:10,05h 45m,INR 366.67,47 Seats available,4.3
609,Amritsar to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165759,HVAC Seater (2+3),12:05,17:55,05h 50m,INR 366.67,47 Seats available,4.6
610,Amritsar to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165761,HVAC Seater (2+3),14:00,20:01,06h 01m,INR 366.67,47 Seats available,4.5
611,Amritsar to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165763,HVAC Seater (2+3),17:00,22:50,05h 50m,INR 366.67,47 Seats available,4.4
612,Amritsar to Chandigarh,NueGo,Electric A/C Seater (2+2),05:00,08:45,03h 45m,424,42 Seats available,4.4
613,Amritsar to Chandigarh,Orbit Aviation Pvt. Ltd.,AC Seater (2+2),05:45,09:40,03h 55m,INR 399,42 Seats available,3.6
614,Amritsar to Chandigarh,MAHARAJA TOUR & TRAVELS,Volvo AC Seater Pushback 2+2,05:45,08:55,03h 10m,596,31 Seats available,4.8
615,Amritsar to Chandigarh,Guardian Tour and Travels,Volvo A/C Semi Sleeper (2+2 ),05:50,09:10,03h 20m,495,45 Seats available,4.1
616,Amritsar to Chandigarh,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),06:50,10:35,03h 45m,INR 550,48 Seats available,3.4
617,Amritsar to Chandigarh,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),08:30,12:40,04h 10m,INR 499,49 Seats available,3.8
618,Amritsar to Chandigarh,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),09:30,13:50,04h 20m,INR 550,49 Seats available,3.4
619,Amritsar to Chandigarh,Khurana Bus Service,Volvo A/C (2+2),11:15,15:45,04h 30m,467,35 Seats available,3.6
620,Amritsar to Chandigarh,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),11:45,16:10,04h 25m,INR 650,45 Seats available,3.3
621,Amritsar to Chandigarh,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),12:30,16:40,04h 10m,INR 650,41 Seats available,4.0
622,Amritsar to Chandigarh,MAHARAJA TOUR & TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),14:50,19:15,04h 25m,INR 630,45 Seats available,3.8
623,Amritsar to Chandigarh,Guardian Travels,Volvo A/C Semi Sleeper (2+2),15:00,18:30,03h 30m,495,42 Seats available,4.2
624,Amritsar to Chandigarh,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),18:00,23:40,05h 40m,INR 649,38 Seats available,3.5
625,Amritsar to Chandigarh,NueGo,Electric A/C Seater (2+2),18:15,22:15,04h 00m,424,42 Seats available,4.5
626,Amritsar to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:40,04h 10m,394,43 Seats available,4.6
627,Amritsar to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,01:25,04h 25m,380,45 Seats available,4.6
628,Amritsar to Chandigarh,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:00,05h 00m,566,28 Seats available,4.5
629,Amritsar to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:10,01:40,04h 30m,675,35 Seats available,3.0
630,Amritsar to Chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),21:30,02:15,04h 45m,418,27 Seats available,4.3
631,Amritsar to Chandigarh,Everest Holidays,Volvo A/C Semi Sleeper (2+2),21:30,23:55,02h 25m,629,34 Seats available,3.5
632,Amritsar to Chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),21:30,00:20,02h 50m,727,31 Seats available,3.2
633,Amritsar to Chandigarh,Laxmi holidays,VE A/C Sleeper (2+1),21:30,02:15,04h 45m,570,31 Seats available,4.8
634,Amritsar to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,02:20,04h 20m,542,35 Seats available,3.4
635,Amritsar to Chandigarh,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:15,01:30,03h 15m,508,36 Seats available,3.7
636,Amritsar to Chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:15,01:25,03h 10m,574,37 Seats available,3.8
637,Amritsar to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,03:20,04h 50m,760,31 Seats available,4.3
638,Amritsar to Chandigarh,Raj Transport,Non AC Seater (2+3),05:25,09:30,04h 05m,INR 285,51 Seats available,No rating
639,Amritsar to Chandigarh,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:30,19:05,04h 35m,INR 600,49 Seats available,2.7
640,Amritsar to Chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),21:30,23:57,02h 27m,727,31 Seats available,2.1
641,Amritsar to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),19:00,00:45,05h 45m,INR 1199,36 Seats available,3.8
642,Chandigarh to Rishikesh,Chandigarh Transport Undertaking (CTU) - 165956,HVAC Seater (2+3),05:30,12:00,06h 30m,INR 506.67,47 Seats available,4.4
643,Chandigarh to Rishikesh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),00:45,05:30,04h 45m,INR 999,32 Seats available,3.1
644,Chandigarh to Rishikesh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),01:00,05:40,04h 40m,INR 700,38 Seats available,3.5
645,Chandigarh to Rishikesh,City Land Travels,A/C Seater/Sleeper (2+1),01:20,06:50,05h 30m,540,23 Seats available,3.6
646,Chandigarh to Rishikesh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),03:55,09:20,05h 25m,INR 850,6 Seats available,3.4
647,Chandigarh to Rishikesh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:20,09:55,05h 35m,665,34 Seats available,4.8
648,Chandigarh to Rishikesh,New Pal Travels,A/C Sleeper (2+2),04:30,09:50,05h 20m,849,42 Seats available,3.5
649,Chandigarh to Rishikesh,Zimindara Travels,AC Sleeper (2+1),23:00,05:00,06h 00m,INR 849,27 Seats available,3.8
650,Chandigarh to Rishikesh,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,854,33 Seats available,4.6
651,Chandigarh to Rishikesh,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:55,05:20,05h 25m,998,32 Seats available,3.6
652,Chandigarh to Rishikesh,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,01:45,06:10,04h 25m,INR 1099,25 Seats available,2.8
653,Chandigarh to Rishikesh,City Land Travels,A/C Seater/Sleeper (2+1),04:15,09:20,05h 05m,1043,26 Seats available,2.7
654,Chandigarh to Rishikesh,Amit Travels,A/C Seater / Sleeper (2+1),23:50,04:50,05h 00m,INR 799,40 Seats available,1.7
655,Chandigarh to Talwara,Chandigarh Transport Undertaking (CTU) - 165839,HVAC Seater (2+3),06:08,11:08,05h 00m,INR 323.81,44 Seats available,4.7
656,Chandigarh to Talwara,RAJDHANI TRANSPORT,NON A/C Seater (2+3),10:50,17:40,06h 50m,INR 280,51 Seats available,4.0
657,Chandigarh to Talwara,RAJDHANI TRANSPORT,NON A/C Seater (2+3),12:32,18:40,06h 08m,INR 280,51 Seats available,4.0
658,Chandigarh to Dinanagar (punjab),Chandigarh Transport Undertaking (CTU) - 165845,HVAC Seater (2+3),06:15,12:00,05h 45m,INR 371.43,44 Seats available,4.4
659,Dinanagar (punjab) to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165846,HVAC Seater (2+3),12:00,18:15,06h 15m,INR 371.43,47 Seats available,4.6
660,Rishikesh to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165957,HVAC Seater (2+3),13:45,20:15,06h 30m,INR 506.67,45 Seats available,3.7
661,Rishikesh to Chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:50,22:30,06h 40m,INR 799,38 Seats available,3.2
662,Rishikesh to Chandigarh,Zimindara Travels,AC Sleeper (2+1),16:40,22:30,05h 50m,INR 899,36 Seats available,4.3
663,Rishikesh to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:10,22:50,05h 40m,807,46 Seats available,4.2
664,Rishikesh to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),17:15,23:15,06h 00m,585,32 Seats available,3.6
665,Rishikesh to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),17:30,23:50,06h 20m,854,44 Seats available,4.2
666,Rishikesh to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),18:00,23:30,05h 30m,INR 900,25 Seats available,4.2
667,Rishikesh to Chandigarh,New Pal Travels,A/C Sleeper (2+2),18:30,00:05,05h 35m,849,46 Seats available,3.5
668,Rishikesh to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:15,01:15,06h 00m,1170,31 Seats available,4.2
669,Rishikesh to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),19:30,00:20,04h 50m,737,28 Seats available,3.3
670,Rishikesh to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),22:00,01:50,03h 50m,INR 999,38 Seats available,3.9
671,Rishikesh to Chandigarh,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,17:40,22:20,04h 40m,INR 800,36 Seats available,2.8
672,Rishikesh to Chandigarh,Amit Travels,A/C Seater / Sleeper (2+1),19:30,01:30,06h 00m,INR 799,40 Seats available,1.7
673,Chandigarh to Amritsar,Chandigarh Transport Undertaking (CTU) - 165758,HVAC Seater (2+3),06:10,12:00,05h 50m,INR 366.67,47 Seats available,3.9
674,Chandigarh to Amritsar,Chandigarh Transport Undertaking (CTU) - 165760,HVAC Seater (2+3),08:21,13:50,05h 29m,INR 366.67,47 Seats available,5.0
675,Chandigarh to Amritsar,Chandigarh Transport Undertaking (CTU) - 165762,HVAC Seater (2+3),10:35,16:25,05h 50m,INR 366.67,47 Seats available,3.9
676,Chandigarh to Amritsar,Chandigarh Transport Undertaking (CTU) - 165781,HVAC Seater (2+3),13:28,19:18,05h 50m,INR 366.67,47 Seats available,3.7
677,Chandigarh to Amritsar,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:15,07:15,04h 00m,380,43 Seats available,4.3
678,Chandigarh to Amritsar,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),03:30,07:20,03h 50m,INR 699,28 Seats available,3.8
679,Chandigarh to Amritsar,Zingbus Plus,Scania A/C Semi Sleeper (2+2),03:35,07:50,04h 15m,366,33 Seats available,4.2
680,Chandigarh to Amritsar,AdGuardian Travels,Volvo A/C Semi Sleeper (2+2),05:50,09:10,03h 20m,495,42 Seats available,4.3
681,Chandigarh to Amritsar,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:50,08:10,04h 20m,INR 799,38 Seats available,3.5
682,Chandigarh to Amritsar,Laxmi holidays,VE A/C Sleeper (2+1),04:15,08:15,04h 00m,570,32 Seats available,4.5
683,Chandigarh to Amritsar,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:20,08:45,04h 25m,570,30 Seats available,3.5
684,Chandigarh to Amritsar,AdMAHARAJA TOUR & TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),05:45,09:00,03h 15m,INR 720,47 Seats available,4.2
685,Chandigarh to Amritsar,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),04:25,08:30,04h 05m,403,32 Seats available,4.4
686,Chandigarh to Amritsar,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),04:30,08:05,03h 35m,509,36 Seats available,4.5
687,Chandigarh to Amritsar,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:40,09:00,04h 20m,570,36 Seats available,3.8
688,Chandigarh to Amritsar,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),05:30,08:45,03h 15m,INR 650,44 Seats available,4.2
689,Chandigarh to Amritsar,Guardian Travels,Volvo A/C Semi Sleeper (2+2),05:55,09:10,03h 15m,495,44 Seats available,4.1
690,Chandigarh to Amritsar,MAHARAJA TOUR & TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06:00,09:00,03h 00m,INR 720,47 Seats available,4.4
691,Chandigarh to Amritsar,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),06:40,11:00,04h 20m,INR 650,45 Seats available,4.1
692,Chandigarh to Amritsar,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),07:40,12:00,04h 20m,INR 650,47 Seats available,3.1
693,Chandigarh to Amritsar,NueGo,Electric A/C Seater (2+2),10:10,14:05,03h 55m,424,44 Seats available,4.1
694,Chandigarh to Amritsar,MAHARAJA TOUR & TRAVELS,Volvo AC Seater Pushback 2+2,13:30,17:40,04h 10m,605,30 Seats available,4.6
695,Chandigarh to Amritsar,MAHARAJA TOUR & TRAVELS,Volvo AC Seater Pushback 2+2,13:50,17:40,03h 50m,605,30 Seats available,4.2
696,Chandigarh to Amritsar,Orbit Aviation Pvt. Ltd.,AC Seater (2+2),14:20,18:20,04h 00m,INR 399,40 Seats available,4.1
697,Chandigarh to Amritsar,Guardian Tour and Travels,Volvo A/C Semi Sleeper (2+2 ),14:59,18:30,03h 31m,495,45 Seats available,4.2
698,Chandigarh to Amritsar,Guardian Tour and Travels,Volvo A/C Semi Sleeper (2+2 ),15:00,18:30,03h 30m,495,45 Seats available,4.0
699,Chandigarh to Amritsar,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),15:40,20:15,04h 35m,INR 650,49 Seats available,3.2
700,Chandigarh to Amritsar,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),16:25,20:50,04h 25m,INR 650,47 Seats available,3.1
701,Chandigarh to Amritsar,Khurana Bus Service,Volvo A/C (2+2),16:55,21:00,04h 05m,550,33 Seats available,3.2
702,Chandigarh to Amritsar,NueGo,Electric A/C Seater (2+2),18:15,22:15,04h 00m,424,37 Seats available,4.1
703,Chandigarh to Amritsar,Khurana Bus Service,Bharat Benz A/C Seater (2+2),19:00,22:40,03h 40m,INR 550,29 Seats available,4.1
704,Chandigarh to Amritsar,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),05:00,07:10,02h 10m,610,26 Seats available,2.4
705,Chandigarh to Amritsar,Raj Transport,Non AC Seater (2+3),11:50,17:30,05h 40m,INR 285,51 Seats available,No rating
706,Chandigarh to Amritsar,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),12:40,17:25,04h 45m,INR 650,43 Seats available,2.3
707,Chandigarh to Amritsar,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),13:25,17:45,04h 20m,INR 650,45 Seats available,2.9
708,Chandigarh to Amritsar,Khurana Bus Service,Bharat Benz A/C Seater (2+2),19:05,22:40,03h 35m,INR 550,27 Seats available,1.1
709,Chandigarh to Amritsar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),01:50,07:00,05h 10m,INR 1299,33 Seats available,2.4
710,Chandigarh to Agra,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
711,Dharamshala (Himachal Pradesh) to Chandigarh,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
712,Chandigarh to Katra (jammu and kashmir),Chandigarh Transport Undertaking (CTU) - 165910,HVAC Seater (2+3),08:50,19:50,11h 00m,INR 640,47 Seats available,4.6
713,Chandigarh to Katra (jammu and kashmir),Chandigarh Transport Undertaking (CTU) - 165847,HVAC Seater (2+3),12:50,23:50,11h 00m,INR 640,44 Seats available,4.2
714,Chandigarh to Katra (jammu and kashmir),Chandigarh Transport Undertaking (CTU) - 165912,HVAC Seater (2+3),14:32,01:32,11h 00m,INR 640,47 Seats available,3.5
715,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,07:30,08h 25m,579,44 Seats available,4.4
716,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,08:00,08h 10m,1045,30 Seats available,4.8
717,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07:30,08h 40m,846,46 Seats available,4.1
718,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,08:15,08h 45m,770,36 Seats available,4.1
719,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),03:10,12:30,09h 20m,650,35 Seats available,5.0
720,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),00:50,10:00,09h 10m,542,37 Seats available,4.4
721,Chandigarh to Katra (jammu and kashmir),Ram Dalal Holidays,A/C Seater/Sleeper (2+1),00:05,07:15,07h 10m,509,29 Seats available,4.9
722,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),03:45,12:45,09h 00m,684,26 Seats available,3.8
723,Chandigarh to Katra (jammu and kashmir),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,08:10,08h 40m,INR 900,25 Seats available,3.3
724,Chandigarh to Katra (jammu and kashmir),IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:00,09:30,08h 30m,INR 646,40 Seats available,4.9
725,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),02:30,11:45,09h 15m,855,30 Seats available,4.8
726,Chandigarh to Katra (jammu and kashmir),Baru travels,A/C Seater / Sleeper (2+2),20:45,06:30,09h 45m,INR 999,45 Seats available,2.4
727,Chandigarh to Katra (jammu and kashmir),Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),23:29,08:00,08h 31m,INR 699,24 Seats available,1.5
728,Chandigarh to Katra (jammu and kashmir),Shiv Mohan Travels,AC Sleeper (2+1),02:30,11:15,08h 45m,INR 1000,36 Seats available,4.7
729,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:50,13:30,09h 40m,487,46 Seats available,4.4
730,Chandigarh to Katra (jammu and kashmir),R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),00:40,10:20,09h 40m,1519,38 Seats available,4.4
731,Chandigarh to Katra (jammu and kashmir),IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:25,11:10,08h 45m,INR 829,33 Seats available,4.3
732,Chandigarh to Katra (jammu and kashmir),IntrCity SmartBus,AC Sleeper (2+1),01:45,10:40,08h 55m,INR 880,32 Seats available,4.3
733,Chandigarh to Katra (jammu and kashmir),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),02:30,10:00,07h 30m,719,36 Seats available,No rating
734,Chandigarh to Katra (jammu and kashmir),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),04:30,12:00,07h 30m,719,38 Seats available,No rating
735,Chandigarh to Katra (jammu and kashmir),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),23:00,06:30,07h 30m,719,39 Seats available,No rating
736,Chandigarh to Katra (jammu and kashmir),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,05:00,07h 30m,719,39 Seats available,No rating
737,Chandigarh to Katra (jammu and kashmir),PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,07:00,07h 30m,INR 1199,49 Seats available,No rating
738,Chandigarh to Katra (jammu and kashmir),PRAKASH TOURISM,A/C Seater / Sleeper (2+2),22:05,06:00,07h 55m,INR 3000,46 Seats available,No rating
