,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
231,Ranchi to Muzaffarpur (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:30,09:30,12h 00m,902,22 Seats available,1.2
232,Ranchi to Muzaffarpur (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:30,08:30,10h 00m,903,20 Seats available,1.2
233,Motihari to Lucknow,Panwar Travels,A/C Sleeper (2+1),15:40,01:40,10h 00m,INR 2500,26 Seats available,3.3
234,Motihari to Lucknow,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),16:55,04:14,11h 19m,INR 1299,19 Seats available,3.2
235,Motihari to Lucknow,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,03:00,09h 25m,INR 1699,30 Seats available,1.7
236,Motihari to Lucknow,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,01:00,10h 00m,INR 1799,47 Seats available,1.2
237,Motihari to Lucknow,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,03:20,09h 00m,1899,36 Seats available,1.5
238,Lucknow to Motihari,Bihar state road transport corporation (BSRTC) - 117804,Volvo A/C Sleeper (2+1),02:20,09:30,07h 10m,INR 1050,17 Seats available,3.5
239,Lucknow to Motihari,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,23:00,08:30,09h 30m,INR 800,35 Seats available,3.5
240,Lucknow to Motihari,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,07:30,10h 00m,INR 1299,27 Seats available,2.7
241,Lucknow to Motihari,Panwar Travels,A/C Sleeper (2+1),01:20,17:30,16h 10m,INR 2500,29 Seats available,4.3
242,Lucknow to Motihari,Panwar Travels,A/C Seater / Sleeper (2+1),21:30,07:20,09h 50m,INR 2800,29 Seats available,4.3
243,Lucknow to Motihari,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,09:00,09h 30m,INR 1799,46 Seats available,1.2
244,Motihari to Kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),17:10,06:15,13h 05m,INR 685,40 Seats available,3.0
245,Motihari to Kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),16:15,05:30,13h 15m,700,29 Seats available,3.3
246,Agra to Motihari,Panwar Travels,A/C Sleeper (2+1),21:45,17:30,19h 45m,INR 2500,36 Seats available,2.8
247,Agra to Motihari,Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),21:30,15:30,0-6h 00m,INR 1500,29 Seats available,1.2
248,Agra to Motihari,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),18:00,09:00,15h 00m,INR 1799,46 Seats available,1.2
249,Patna (Bihar) to Janakpur (Nepal),Bihar state road transport corporation (BSRTC) - 171326,Non AC Seater (2+2),21:55,06:30,08h 35m,INR 275,33 Seats available,3.0
250,Patna (Bihar) to Janakpur (Nepal),V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),21:30,07:00,09h 30m,INR 375,41 Seats available,2.7
251,Muzaffarpur (Bihar) to Hazaribagh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,04:00,10h 00m,INR 484,21 Seats available,3.7
252,Muzaffarpur (Bihar) to Hazaribagh,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,03:00,09h 30m,INR 750,14 Seats available,2.3
253,Muzaffarpur (Bihar) to Hazaribagh,Tejas Maa Bhawani,AC Sleeper (2+1),18:45,03:25,08h 40m,INR 900,6 Seats available,2.1
254,Muzaffarpur (Bihar) to Hazaribagh,Tejas Maa Bhawani,A/C Sleeper (2+1),18:55,04:00,09h 05m,INR 800,2 Seats available,2.1
255,Purnea to Patna (Bihar),Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),19:00,04:00,09h 00m,INR 468,36 Seats available,4.5
256,Purnea to Patna (Bihar),AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,INR 500,8 Seats available,4.2
257,Purnea to Patna (Bihar),Aitiana Airwings,Benz A/C Sleeper (2+1),21:00,05:00,08h 00m,INR 650,10 Seats available,3.9
258,Purnea to Patna (Bihar),AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:15,09h 00m,INR 500,13 Seats available,3.9
259,Purnea to Patna (Bihar),Raj Bus Services,A/C Seater / Sleeper (2+1),13:35,20:35,07h 00m,463,19 Seats available,2.9
260,Purnea to Patna (Bihar),Sadhvi Rath,A/C Seater / Sleeper (2+1),19:36,05:36,10h 00m,468,35 Seats available,3.4
261,Purnea to Patna (Bihar),Divya Rath,A/C Sleeper (2+1),20:30,05:30,09h 00m,618,8 Seats available,4.2
262,Purnea to Patna (Bihar),Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,540,40 Seats available,2.8
263,Purnea to Patna (Bihar),Hawa Hawai,A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,570,8 Seats available,2.7
264,Purnea to Patna (Bihar),Shatabdi Travels,A/C Seater / Sleeper (2+1),20:15,05:15,09h 00m,INR 700,54 Seats available,2.0
265,Purnea to Patna (Bihar),MAA KAMAKHYA DREAMLINER,A/C Seater / Sleeper (2+1),20:10,05:00,08h 50m,495,21 Seats available,4.2
266,Purnea to Patna (Bihar),Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,INR 600,28 Seats available,3.6
267,Purnea to Patna (Bihar),Shatabdi Travels,A/C Seater / Sleeper (2+1),19:30,04:30,09h 00m,INR 600,31 Seats available,3.7
268,Purnea to Patna (Bihar),Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),21:00,05:20,08h 20m,INR 599,15 Seats available,3.2
269,Purnea to Patna (Bihar),Aitiana Travels,NON A/C Seater / Sleeper (2+2),20:00,06:00,10h 00m,INR 300,12 Seats available,3.2
270,Purnea to Patna (Bihar),Raj Bus Services,A/C Seater / Sleeper (2+2),22:45,07:45,09h 00m,463,8 Seats available,2.9
271,Purnea to Patna (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,04:15,07h 15m,INR 449,16 Seats available,2.0
272,Purnea to Patna (Bihar),Shivam Travels,NON A/C Seater / Sleeper (2+2),20:30,05:00,08h 30m,INR 450,43 Seats available,1.2
273,Purnea to Patna (Bihar),Meera Travels (Yvts),A/C Seater / Sleeper (2+1),20:15,06:15,10h 00m,INR 600,7 Seats available,1.8
274,Purnea to Patna (Bihar),Vivek Travels (yvts),A/C Seater/Sleeper (2+1),22:00,05:20,07h 20m,INR 700,16 Seats available,2.8
275,Purnea to Patna (Bihar),Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),20:00,05:00,09h 00m,INR 600,41 Seats available,3.2
276,Purnea to Patna (Bihar),Sree Balaji Travels,A/C Seater / Sleeper (2+1),19:30,04:30,09h 00m,509,49 Seats available,2.7
277,Purnea to Patna (Bihar),Sameer Travels (GT),A/C Seater / Sleeper (2+2),23:40,06:30,06h 50m,INR 550,26 Seats available,2.6
278,Purnea to Patna (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),04:15,08:45,28h 30m,949,31 Seats available,2.0
279,Purnea to Patna (Bihar),Jay Jagdambay Tour And Travels,A/C Seater / Sleeper (2+1),23:20,07:00,07h 40m,648,4 Seats available,1.9
280,Patna (Bihar) to Araria (Bihar),Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,04:35,07h 10m,INR 468,35 Seats available,2.0
281,Patna (Bihar) to Araria (Bihar),Divya Rath,A/C Sleeper (2+1),20:45,04:45,08h 00m,618,31 Seats available,4.4
282,Patna (Bihar) to Araria (Bihar),AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,INR 500,13 Seats available,4.1
283,Patna (Bihar) to Araria (Bihar),AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:20,04:30,08h 10m,INR 500,19 Seats available,3.4
284,Patna (Bihar) to Araria (Bihar),Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,04:55,08h 25m,INR 600,54 Seats available,3.2
285,Patna (Bihar) to Araria (Bihar),Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 600,34 Seats available,3.2
286,Patna (Bihar) to Araria (Bihar),Hawa Hawai,A/C Seater / Sleeper (2+1),20:00,04:00,08h 00m,523,21 Seats available,3.7
287,Patna (Bihar) to Araria (Bihar),Shatabdi Travels,A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 700,33 Seats available,3.6
288,Patna (Bihar) to Araria (Bihar),Shatabdi Travels,A/C Seater / Sleeper (2+1),20:20,04:20,08h 00m,INR 600,44 Seats available,2.5
289,Patna (Bihar) to Araria (Bihar),Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),21:15,05:45,08h 30m,INR 600,51 Seats available,2.8
290,Patna (Bihar) to Araria (Bihar),MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,05:30,08h 05m,INR 500,35 Seats available,4.3
291,Patna (Bihar) to Araria (Bihar),MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:50,06:26,07h 36m,INR 500,31 Seats available,4.3
292,Patna (Bihar) to Araria (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,05:20,08h 50m,475,24 Seats available,2.0
293,Darbhanga to Patna (Bihar),Bihar state road transport corporation (BSRTC) - 150470,AC Seater (2+2),07:00,11:00,04h 00m,INR 248,44 Seats available,1.9
294,Darbhanga to Patna (Bihar),Bihar state road transport corporation (BSRTC) - 150466,Non AC Seater (2+3),07:20,11:20,04h 00m,INR 193,53 Seats available,2.0
295,Darbhanga to Patna (Bihar),Bihar state road transport corporation (BSRTC) - 150464,Non AC Seater (2+2),17:40,21:40,04h 00m,INR 213,41 Seats available,2.0
296,Darbhanga to Patna (Bihar),Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),04:55,09:20,04h 25m,INR 330,14 Seats available,3.1
297,Darbhanga to Patna (Bihar),Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),16:30,20:00,03h 30m,INR 330,14 Seats available,3.1
298,Darbhanga to Patna (Bihar),Sadhvi Rath,A/C Seater / Sleeper (2+1),00:36,05:36,05h 00m,468,35 Seats available,2.3
299,Darbhanga to Patna (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),01:45,04:15,02h 30m,INR 449,22 Seats available,2.3
300,Darbhanga to Patna (Bihar),V.I.P Travels,Tata A/C Seater (2+2),04:45,08:30,03h 45m,INR 250,38 Seats available,1.9
301,Darbhanga to Patna (Bihar),V.I.P Travels,Tata A/C Seater (2+2),05:20,09:30,04h 10m,INR 250,38 Seats available,1.9
302,Darbhanga to Patna (Bihar),V.I.P Travels,NON A/C Seater Push Back (2+2),05:30,09:30,04h 00m,INR 220,38 Seats available,1.9
303,Darbhanga to Patna (Bihar),Shiv Ganga Travels,NON A/C Seater Push Back (2+2),06:08,10:00,03h 52m,INR 300,24 Seats available,2.1
304,Darbhanga to Patna (Bihar),Shiv Ganga Travels,AC Seater (2+2),07:46,11:30,03h 44m,INR 330,24 Seats available,2.1
305,Darbhanga to Patna (Bihar),Shiv Ganga Travels,AC Seater (2+2),10:46,14:30,03h 44m,INR 330,45 Seats available,2.1
306,Darbhanga to Patna (Bihar),Shiv Ganga Travels,A/C Seater (2+2),11:13,15:00,03h 47m,INR 330,28 Seats available,2.1
307,Darbhanga to Patna (Bihar),Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),12:20,16:00,03h 40m,INR 350,16 Seats available,2.7
308,Darbhanga to Patna (Bihar),Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),13:30,17:15,03h 45m,INR 330,6 Seats available,2.8
309,Darbhanga to Patna (Bihar),Shiv Ganga Travels,A/C Seater (2+2),14:06,17:40,03h 34m,INR 330,28 Seats available,2.1
310,Darbhanga to Patna (Bihar),Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),17:00,20:55,03h 55m,INR 330,8 Seats available,2.9
311,Darbhanga to Patna (Bihar),Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+1),01:00,06:00,05h 00m,INR 650,18 Seats available,2.9
312,Darbhanga to Patna (Bihar),Aarush Krrish,A/C Seater / Sleeper (2+1),01:00,05:30,04h 30m,540,48 Seats available,2.1
313,Darbhanga to Patna (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),06:15,08:45,02h 30m,949,22 Seats available,1.6
314,Darbhanga to Patna (Bihar),Rukmanti (AT),A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,522,18 Seats available,1.6
315,Patna (Bihar) to Saharsa,Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),21:59,06:00,08h 01m,INR 400,8 Seats available,2.4
316,Patna (Bihar) to Saharsa,Rukmanti (AT),A/C Seater / Sleeper (2+1),20:00,05:00,09h 00m,523,38 Seats available,2.1
317,Patna (Bihar) to Saharsa,Tiwari Motors,A/C Seater / Sleeper (2+1),20:00,05:05,09h 05m,INR 449,28 Seats available,2.5
318,Patna (Bihar) to Saharsa,Raj Rath,A/C Seater / Sleeper (2+2),21:00,06:00,09h 00m,INR 425,24 Seats available,2.4
319,Patna (Bihar) to Saharsa,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,04:00,07h 30m,665,24 Seats available,1.7
320,Motihari to Agra,Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,05:00,13h 30m,INR 1206,2 Seats available,4.3
321,Motihari to Agra,Panwar Travels,A/C Sleeper (2+1),15:40,06:15,14h 35m,INR 2500,36 Seats available,2.8
322,Motihari to Agra,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,07:30,13h 55m,INR 1699,30 Seats available,1.7
323,Motihari to Agra,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,06:43,15h 43m,INR 1799,47 Seats available,1.2
324,Motihari to Agra,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,06:50,12h 30m,1899,38 Seats available,1.5
325,Hajipur (Bihar) to Kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),14:30,06:15,15h 45m,INR 1015,41 Seats available,2.2
326,Kathmandu to Motihari,Bihar state road transport corporation (BSRTC) - 165505,A/C Seater Hi-Tech Push Back (2+2),17:45,08:00,14h 15m,INR 685,4 Seats available,3.7
327,Kathmandu to Motihari,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),18:30,07:30,13h 00m,700,43 Seats available,2.7
328,Patna (Bihar) to Forbesganj,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,04:00,06h 35m,INR 450,35 Seats available,3.4
329,Patna (Bihar) to Forbesganj,Divya Rath,A/C Sleeper (2+1),20:45,03:45,07h 00m,618,31 Seats available,5.0
330,Patna (Bihar) to Forbesganj,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20,03:05,06h 45m,495,48 Seats available,2.5
331,Patna (Bihar) to Forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:35,04:05,07h 30m,450,20 Seats available,3.4
332,Patna (Bihar) to Forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),16:55,02:05,09h 10m,463,24 Seats available,3.4
333,Patna (Bihar) to Forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),18:25,02:15,07h 50m,450,23 Seats available,3.4
334,Patna (Bihar) to Forbesganj,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,04:10,07h 40m,INR 600,54 Seats available,3.2
335,Patna (Bihar) to Forbesganj,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),21:15,04:45,07h 30m,INR 600,51 Seats available,4.0
336,Patna (Bihar) to Forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),20:20,04:05,07h 45m,INR 600,41 Seats available,3.6
337,Patna (Bihar) to Forbesganj,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,04:45,07h 45m,INR 600,37 Seats available,2.9
338,Patna (Bihar) to Forbesganj,Meera Travels (Yvts),A/C Seater / Sleeper (2+1),20:30,05:15,08h 45m,INR 600,51 Seats available,1.8
339,Patna (Bihar) to Forbesganj,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,04:25,07h 00m,INR 500,35 Seats available,4.4
340,Patna (Bihar) to Forbesganj,MAA SHANTI TRAVELS,Non A/C Seater / Sleeper (2+1),22:50,05:25,06h 35m,INR 500,42 Seats available,4.4
341,Patna (Bihar) to Forbesganj,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,04:00,07h 00m,540,46 Seats available,2.1
342,Patna (Bihar) to Forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),22:00,05:45,07h 45m,INR 700,39 Seats available,3.3
343,Patna (Bihar) to Forbesganj,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,04:00,07h 30m,475,24 Seats available,1.7
344,Ranchi to Hajipur (Bihar),Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,06:30,09h 35m,INR 541,29 Seats available,3.2
345,Ranchi to Hajipur (Bihar),JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,05:00,08h 25m,950,35 Seats available,3.5
346,Ranchi to Hajipur (Bihar),Pappu Travels (yvts),A/C Seater/Sleeper (2+1),16:45,03:30,10h 45m,INR 800,8 Seats available,3.0
347,Ranchi to Hajipur (Bihar),Pawapuri Motors,A/C Seater / Sleeper (2+1),18:25,05:30,11h 05m,INR 900,4 Seats available,2.3
348,Ranchi to Hajipur (Bihar),Jai Mata Di Tour and Travels,AC Seater (2+2),20:00,04:00,08h 00m,1018,4 Seats available,2.2
349,Ranchi to Hajipur (Bihar),Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15,05:00,09h 45m,925,53 Seats available,2.2
350,Ranchi to Hajipur (Bihar),Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:30,04:00,09h 30m,925,4 Seats available,2.2
351,Ranchi to Hajipur (Bihar),Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:45,03:15,08h 30m,925,4 Seats available,2.2
352,Ranchi to Hajipur (Bihar),Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15,03:55,09h 40m,INR 700,10 Seats available,2.1
353,Ranchi to Hajipur (Bihar),Tejas Maa Bhawani,A/C Sleeper (2+1),18:30,05:00,10h 30m,INR 700,8 Seats available,2.1
354,Ranchi to Hajipur (Bihar),RAUSHAN TRAVELS AND HOSPITALITY,A/C Seater / Sleeper (2+2),19:30,04:30,09h 00m,INR 700,4 Seats available,1.7
355,Ranchi to Hajipur (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:30,08:30,11h 00m,807,22 Seats available,1.7
356,Ranchi to Hajipur (Bihar),Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:30,07:30,09h 00m,1235,20 Seats available,1.7
357,Lucknow to Gopalganj (Bihar),Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,23:00,07:00,08h 00m,INR 700,35 Seats available,2.4
358,Lucknow to Gopalganj (Bihar),MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,INR 1299,27 Seats available,3.9
359,Lucknow to Gopalganj (Bihar),Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,03:45,06h 45m,INR 1499,3 Seats available,4.4
360,Lucknow to Gopalganj (Bihar),Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:15,04:00,06h 45m,INR 1599,28 Seats available,4.4
361,Lucknow to Gopalganj (Bihar),Panwar Travels,A/C Sleeper (2+1),01:20,13:00,11h 40m,INR 2500,36 Seats available,2.8
362,Lucknow to Gopalganj (Bihar),Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),23:55,07:30,07h 35m,INR 1195,40 Seats available,1.6
363,Lucknow to Gopalganj (Bihar),Panwar Travels,A/C Seater / Sleeper (2+1),21:30,04:05,06h 35m,INR 2800,29 Seats available,2.8
364,Lucknow to Gopalganj (Bihar),Maan Travels,NON AC Seater / Sleeper 2+1,23:55,10:30,10h 35m,INR 1050,41 Seats available,1.6
365,Lucknow to Gopalganj (Bihar),Panwar tour and Travels,A/C Seater / Sleeper (2+1),03:30,11:05,07h 35m,INR 2121,38 Seats available,1.5
366,Lucknow to Gopalganj (Bihar),Panwar tour and Travels,A/C Seater / Sleeper (2+1),04:45,12:30,07h 45m,INR 1800,38 Seats available,1.5
367,Lucknow to Gopalganj (Bihar),Maa Laxmi Bihar Express,Non A/C Seater / Sleeper (2+1),22:30,08:00,09h 30m,INR 1000,33 Seats available,1.3
368,Lucknow to Gopalganj (Bihar),Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,07:30,08h 00m,INR 1799,47 Seats available,1.2
369,Lucknow to Gopalganj (Bihar),Panwar tour and Travels,A/C Seater (2+2),02:45,10:00,07h 15m,INR 2858,49 Seats available,1.5
370,Lucknow to Gopalganj (Bihar),Kusum Travels and Logistics,NON A/C Sleeper (2+1),02:30,13:30,11h 00m,INR 2200,36 Seats available,1.1
