,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
1713,Hyderabad to Ongole,Mozo travels,A/C Sleeper (2+1),18:20,01:25,07h 05m,INR 899,19 Seats available,3.7
1714,Hyderabad to Ongole,Vikram Travels,A/C Seater / Sleeper (2+1),21:55,05:30,07h 35m,INR 719,22 Seats available,3.7
1715,Hyderabad to Ongole,Sri Sahasra Tours and Travels,Non A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 400,21 Seats available,3.6
1716,Hyderabad to Ongole,Cherry tours&travels,Non AC Seater (2+2),20:00,04:30,08h 30m,580,22 Seats available,3.5
1717,Hyderabad to Ongole,VEGA BUS,A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,2375,43 Seats available,3.5
1718,Hyderabad to Ongole,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08h 10m,808,52 Seats available,3.5
1719,Hyderabad to Ongole,VV Vinayak Travels,NON A/C Hi-Tech Push Back (2+2),21:00,06:30,09h 30m,INR 1550,33 Seats available,3.3
1720,Hyderabad to Ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,06:15,07h 40m,INR 457,20 Seats available,3.3
1721,Hyderabad to Ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:15,06:00,07h 45m,INR 422,25 Seats available,3.3
1722,Hyderabad to Ongole,Ramu Tours & Travels,NON A/C Sleeper (2+1),22:30,05:45,07h 15m,INR 890,16 Seats available,3.2
1723,Hyderabad to Ongole,KTC Travels,NON A/C Sleeper (2+1),22:00,04:15,06h 15m,INR 900,15 Seats available,3.2
1724,Hyderabad to Ongole,KKaveri Travels,A/C Sleeper (2+1),21:00,05:45,08h 45m,INR 890,21 Seats available,3.2
1725,Hyderabad to Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:50,05:20,07h 30m,INR 499,22 Seats available,3.0
1726,Hyderabad to Ongole,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,1234,32 Seats available,3.0
1727,Hyderabad to Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:40,05:15,07h 35m,INR 599,14 Seats available,3.0
1728,Hyderabad to Ongole,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,INR 1880,33 Seats available,2.9
1729,Hyderabad to Ongole,Lotus Travels,Volvo Multi-Axle A/C Seater/Sleeper (2+1),22:40,05:00,06h 20m,INR 1499,38 Seats available,1.3
1730,Hyderabad to Ongole,Lotus Travels,Volvo Multi-Axle A/C Seater/Sleeper (2+1),21:45,05:00,07h 15m,INR 1299,47 Seats available,1.3
1731,Hyderabad to Ongole,Ramesh Travels,NON A/C Hi-Tech Push Back (2+2),21:30,04:30,07h 00m,INR 2000,26 Seats available,1.5
1732,Hyderabad to Ongole,Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 3000,36 Seats available,1.5
1733,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4246,Super Luxury (Non AC Seater 2+2 Push Back),16:00,00:03,08h 03m,INR 483,28 Seats available,2.9
1734,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4256,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:45,06h 15m,INR 451,32 Seats available,3.2
1735,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4737,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:40,05h 40m,INR 483,26 Seats available,3.7
1736,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4250,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:02,05h 47m,INR 483,22 Seats available,3.9
1737,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4620,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:30,05h 45m,INR 483,18 Seats available,3.7
1738,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4198,INDRA(A.C. Seater),22:00,03:20,05h 20m,INR 585,14 Seats available,4.3
1739,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4252,Super Luxury (Non AC Seater 2+2 Push Back),22:05,04:00,05h 55m,INR 483,23 Seats available,3.8
1740,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4611,Super Luxury (Non AC Seater 2+2 Push Back),22:15,04:00,05h 45m,INR 483,27 Seats available,4.2
1741,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,04:16,06h 01m,INR 817,15 Seats available,4.4
1742,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4628,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:30,06h 00m,INR 483,20 Seats available,4.1
1743,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),22:40,03:40,05h 00m,INR 626,22 Seats available,3.9
1744,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4216,Super Luxury (Non AC Seater 2+2 Push Back),22:50,04:48,05h 58m,INR 483,29 Seats available,3.5
1745,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4196,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:38,05h 38m,INR 483,20 Seats available,4.2
1746,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4188,Super Luxury (Non AC Seater 2+2 Push Back),23:15,05:10,05h 55m,INR 483,28 Seats available,3.4
1747,Guntur (Andhra Pradesh) to Hyderabad,APSRTC - 4622,STAR LINER(NON-AC SLEEPER 2+1),23:30,04:20,04h 50m,INR 626,13 Seats available,4.2
1748,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:35,05:10,06h 35m,INR 595,19 Seats available,4.6
1749,Guntur (Andhra Pradesh) to Hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),22:45,05:10,06h 25m,INR 449,18 Seats available,4.5
1750,Guntur (Andhra Pradesh) to Hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:15,05:00,06h 45m,629,18 Seats available,4.7
1751,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:15,06:00,07h 45m,INR 651,15 Seats available,4.6
1752,Guntur (Andhra Pradesh) to Hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),21:45,05:05,07h 20m,450,19 Seats available,4.6
1753,Guntur (Andhra Pradesh) to Hyderabad,Svkdt travels,A/C Sleeper (2+1),22:20,05:35,07h 15m,720,15 Seats available,4.4
1754,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,05:45,07h 20m,INR 360,27 Seats available,4.3
1755,Guntur (Andhra Pradesh) to Hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,06:07,07h 52m,INR 450,22 Seats available,4.3
1756,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,INR 340,27 Seats available,4.3
1757,Guntur (Andhra Pradesh) to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:00,23:00,07h 00m,500,39 Seats available,4.6
1758,Guntur (Andhra Pradesh) to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:55,05:25,06h 30m,INR 360,32 Seats available,4.6
1759,Guntur (Andhra Pradesh) to Hyderabad,YNR Travels,A/C Sleeper (2+1),22:20,05:00,06h 40m,712,27 Seats available,No rating
1760,Guntur (Andhra Pradesh) to Hyderabad,Teja Tours and Travels,A/C Sleeper (2+1),23:00,06:00,07h 00m,580,19 Seats available,No rating
1761,Guntur (Andhra Pradesh) to Hyderabad,YNR Travels,A/C Sleeper (2+1),15:15,22:00,06h 45m,3800,31 Seats available,No rating
1762,Guntur (Andhra Pradesh) to Hyderabad,NueGo,Electric A/C Seater (2+2),23:30,06:40,07h 10m,360,13 Seats available,4.0
1763,Guntur (Andhra Pradesh) to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,INR 890,10 Seats available,4.1
1764,Guntur (Andhra Pradesh) to Hyderabad,Svkdt travels,A/C Sleeper (2+1),22:00,05:45,07h 45m,711,16 Seats available,4.0
1765,Guntur (Andhra Pradesh) to Hyderabad,Tirumala Xpress,A/C Sleeper (2+1),22:10,05:35,07h 25m,INR 599,17 Seats available,4.0
1766,Guntur (Andhra Pradesh) to Hyderabad,LVR Travels,A/C Sleeper (2+1),23:00,06:20,07h 20m,INR 599,8 Seats available,4.0
1767,Guntur (Andhra Pradesh) to Hyderabad,NueGo,Electric A/C Seater (2+2),14:45,22:10,07h 25m,360,17 Seats available,4.0
1768,Guntur (Andhra Pradesh) to Hyderabad,NueGo,Electric A/C Seater (2+2),22:15,05:25,07h 10m,379,11 Seats available,3.9
1769,Guntur (Andhra Pradesh) to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),15:10,22:00,06h 50m,500,23 Seats available,4.4
1770,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 700,25 Seats available,3.6
1771,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:30,06h 30m,INR 500,25 Seats available,3.3
1772,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:30,04:30,05h 00m,INR 690,14 Seats available,3.4
1773,Guntur (Andhra Pradesh) to Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,INR 500,8 Seats available,3.9
1774,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 600,34 Seats available,3.3
1775,Guntur (Andhra Pradesh) to Hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 450,14 Seats available,3.3
1776,Guntur (Andhra Pradesh) to Hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),22:00,05:15,07h 15m,INR 449,23 Seats available,3.2
1777,Guntur (Andhra Pradesh) to Hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,INR 500,19 Seats available,3.6
1778,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),21:45,05:30,07h 45m,INR 700,18 Seats available,3.2
1779,Guntur (Andhra Pradesh) to Hyderabad,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),23:00,05:30,06h 30m,INR 500,25 Seats available,3.0
1780,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:00,05:45,06h 45m,INR 650,19 Seats available,2.7
1781,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:15,04:55,05h 40m,INR 690,15 Seats available,2.9
1782,Guntur (Andhra Pradesh) to Hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),23:10,05:00,05h 50m,INR 499,19 Seats available,2.5
1783,Guntur (Andhra Pradesh) to Hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,INR 3000,40 Seats available,2.7
1784,Guntur (Andhra Pradesh) to Hyderabad,Moonlight Travels,A/C Sleeper (2+1),22:00,06:00,08h 00m,INR 749,24 Seats available,2.1
1785,Guntur (Andhra Pradesh) to Hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),23:00,05:30,06h 30m,437,23 Seats available,2.1
1786,Guntur (Andhra Pradesh) to Hyderabad,Mozo travels,A/C Sleeper (2+1),23:15,05:30,06h 15m,INR 700,24 Seats available,4.0
1787,Guntur (Andhra Pradesh) to Hyderabad,Sravani Travels,A/C Seater / Sleeper (2+1),23:00,06:20,07h 20m,INR 490,9 Seats available,4.0
1788,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),14:45,21:30,06h 45m,INR 790,14 Seats available,3.0
1789,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),22:15,04:50,06h 35m,INR 790,6 Seats available,2.4
1790,Guntur (Andhra Pradesh) to Hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:16,06:08,07h 52m,INR 1760,40 Seats available,2.9
1791,Vijayawada to Visakhapatnam,APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:00,23:00,07h 00m,INR 929,34 Seats available,3.6
1792,Vijayawada to Visakhapatnam,APSRTC - 3466,Super Luxury (Non AC Seater 2+2 Push Back),16:30,01:05,08h 35m,INR 624,33 Seats available,3.5
1793,Vijayawada to Visakhapatnam,APSRTC - 27299,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:45,02:15,09h 30m,INR 579,37 Seats available,4.6
1794,Vijayawada to Visakhapatnam,APSRTC - 2972,Super Luxury (Non AC Seater 2+2 Push Back),17:00,02:15,09h 15m,INR 605,33 Seats available,3.8
1795,Vijayawada to Visakhapatnam,APSRTC - 3430,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),17:15,00:45,07h 30m,INR 929,37 Seats available,4.5
1796,Vijayawada to Visakhapatnam,APSRTC - 4381,Super Luxury (Non AC Seater 2+2 Push Back),17:15,01:40,08h 25m,INR 605,33 Seats available,3.8
1797,Vijayawada to Visakhapatnam,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,02:30,09h 00m,INR 579,32 Seats available,3.8
1798,Vijayawada to Visakhapatnam,APSRTC - 3135,Super Luxury (Non AC Seater 2+2 Push Back),17:45,02:30,08h 45m,INR 574,33 Seats available,3.8
1799,Vijayawada to Visakhapatnam,APSRTC - 3071,Super Luxury (Non AC Seater 2+2 Push Back),18:00,03:15,09h 15m,INR 605,33 Seats available,3.8
1800,Vijayawada to Visakhapatnam,APSRTC - 4411,Super Luxury (Non AC Seater 2+2 Push Back),18:15,02:30,08h 15m,INR 605,33 Seats available,1.6
1801,Vijayawada to Visakhapatnam,APSRTC - 2925,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03:20,08h 50m,INR 574,33 Seats available,4.0
1802,Vijayawada to Visakhapatnam,APSRTC - 3137,Super Luxury (Non AC Seater 2+2 Push Back),18:45,03:50,09h 05m,INR 605,33 Seats available,3.8
1803,Vijayawada to Visakhapatnam,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45,01:25,06h 40m,INR 929,45 Seats available,4.2
1804,Vijayawada to Visakhapatnam,APSRTC - 3774,Super Luxury (Non AC Seater 2+2 Push Back),19:15,03:35,08h 20m,INR 616,32 Seats available,3.7
1805,Vijayawada to Visakhapatnam,APSRTC - 3637,Super Luxury (Non AC Seater 2+2 Push Back),19:30,03:36,08h 06m,INR 605,31 Seats available,4.0
1806,Vijayawada to Visakhapatnam,APSRTC - 4348,INDRA(A.C. Seater),19:45,04:10,08h 25m,INR 692,36 Seats available,3.6
1807,Vijayawada to Visakhapatnam,APSRTC - 3017,INDRA(A.C. Seater),20:00,03:45,07h 45m,INR 694,29 Seats available,3.7
1808,Vijayawada to Visakhapatnam,APSRTC - 3091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:00,08h 30m,INR 574,34 Seats available,4.0
1809,Vijayawada to Visakhapatnam,APSRTC - 3772,Super Luxury (Non AC Seater 2+2 Push Back),20:31,05:06,08h 35m,INR 629,33 Seats available,3.2
1810,Vijayawada to Visakhapatnam,APSRTC - 46390,Super Luxury (Non AC Seater 2+2 Push Back),21:00,06:00,09h 00m,INR 605,32 Seats available,3.8
1811,Vijayawada to Visakhapatnam,APSRTC - 3840,Super Luxury (Non AC Seater 2+2 Push Back),21:10,05:30,08h 20m,INR 629,33 Seats available,2.7
1812,Vijayawada to Visakhapatnam,APSRTC - 3139,Super Luxury (Non AC Seater 2+2 Push Back),21:20,05:00,07h 40m,INR 574,26 Seats available,3.7
1813,Vijayawada to Visakhapatnam,APSRTC - 77201,INDRA(A.C. Seater),21:20,04:20,07h 00m,INR 732,34 Seats available,4.1
1814,Vijayawada to Visakhapatnam,APSRTC - 4058,Super Luxury (Non AC Seater 2+2 Push Back),21:20,05:55,08h 35m,INR 616,33 Seats available,4.5
1815,Vijayawada to Visakhapatnam,APSRTC - 4280,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:40,07h 10m,INR 574,32 Seats available,3.0
1816,Vijayawada to Visakhapatnam,APSRTC - 4625,Super Luxury (Non AC Seater 2+2 Push Back),21:45,05:55,08h 10m,INR 574,34 Seats available,3.8
1817,Vijayawada to Visakhapatnam,APSRTC - 3938,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05:10,07h 10m,INR 929,38 Seats available,4.4
1818,Vijayawada to Visakhapatnam,APSRTC - 3257,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,05:25,07h 25m,INR 579,29 Seats available,3.1
1819,Vijayawada to Visakhapatnam,APSRTC - 9200,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06:00,08h 00m,INR 605,33 Seats available,3.6
1820,Vijayawada to Visakhapatnam,APSRTC - 9330,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:25,07h 10m,INR 784,20 Seats available,4.0
1821,Vijayawada to Visakhapatnam,APSRTC - 3455,INDRA(A.C. Seater),22:30,05:50,07h 20m,INR 694,28 Seats available,3.8
1822,Vijayawada to Visakhapatnam,APSRTC - 3488,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:55,07h 25m,INR 605,33 Seats available,4.3
1823,Vijayawada to Visakhapatnam,APSRTC - 4274,Super Luxury (Non AC Seater 2+2 Push Back),22:40,06:00,07h 20m,INR 574,34 Seats available,2.7
1824,Vijayawada to Visakhapatnam,APSRTC - 5047,Super Luxury (Non AC Seater 2+2 Push Back),22:45,07:00,08h 15m,INR 605,33 Seats available,3.8
1825,Vijayawada to Visakhapatnam,APSRTC - 9458,Super Luxury (Non AC Seater 2+2 Push Back),23:00,07:00,08h 00m,INR 605,33 Seats available,2.6
1826,Vijayawada to Visakhapatnam,APSRTC - 4757,VENNELA (A.C. SLEEPER),23:00,05:25,06h 25m,INR 1082,24 Seats available,4.3
1827,Vijayawada to Visakhapatnam,APSRTC - 3494,Super Luxury (Non AC Seater 2+2 Push Back),23:15,07:10,07h 55m,INR 605,28 Seats available,3.0
1828,Vijayawada to Visakhapatnam,APSRTC - 3457,INDRA(A.C. Seater),23:20,06:45,07h 25m,INR 694,30 Seats available,4.6
1829,Vijayawada to Visakhapatnam,APSRTC - 9370,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,05:55,06h 25m,INR 929,41 Seats available,4.2
1830,Vijayawada to Visakhapatnam,APSRTC - 6373,Super Luxury (Non AC Seater 2+2 Push Back),23:45,08:30,08h 45m,INR 605,33 Seats available,3.4
1831,Vijayawada to Visakhapatnam,APSRTC - 4495,Super Luxury (Non AC Seater 2+2 Push Back),23:55,07:25,07h 30m,INR 605,33 Seats available,3.9
1832,Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),22:00,06:00,08h 00m,772,18 Seats available,4.6
1833,Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),23:30,06:55,07h 25m,815,14 Seats available,4.6
1834,Vijayawada to Visakhapatnam,Yolo Bus,A/C Sleeper (2+1),22:20,06:33,08h 13m,INR 540,14 Seats available,4.6
1835,Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),22:30,05:55,07h 25m,585,29 Seats available,4.4
1836,Vijayawada to Visakhapatnam,Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:51,07:00,08h 09m,INR 630,28 Seats available,4.4
1837,Vijayawada to Visakhapatnam,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06:25,06h 40m,INR 498,27 Seats available,4.4
1838,Vijayawada to Visakhapatnam,IntrCity SmartBus,AC Sleeper (2+1),23:15,05:55,06h 40m,INR 672,19 Seats available,4.4
1839,Vijayawada to Visakhapatnam,Zingbus Plus,A/C Sleeper (2+1),23:45,06:20,06h 35m,872,18 Seats available,4.8
1840,Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,558,24 Seats available,4.3
1841,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:35,06:00,08h 25m,INR 500,26 Seats available,4.4
1842,Vijayawada to Visakhapatnam,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:05,07:00,07h 55m,657,25 Seats available,4.4
1843,Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),21:25,05:15,07h 50m,772,19 Seats available,4.1
1844,Vijayawada to Visakhapatnam,SRKT Travels,A/C Seater / Sleeper (2+1),23:00,06:30,07h 30m,INR 500,30 Seats available,4.0
1845,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,03:45,07h 45m,475,7 Seats available,4.4
1846,Vijayawada to Visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),22:20,05:30,07h 10m,INR 420,28 Seats available,4.1
1847,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,INR 500,27 Seats available,4.0
1848,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),21:00,04:45,07h 45m,524,8 Seats available,4.2
1849,Vijayawada to Visakhapatnam,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),21:30,05:15,07h 45m,531,29 Seats available,3.7
1850,Vijayawada to Visakhapatnam,Sai Balaji Travels,A/C Sleeper (2+1),23:05,05:45,06h 40m,INR 849,22 Seats available,4.0
1851,Vijayawada to Visakhapatnam,Sri Amaravathi Travels,NON A/C Sleeper (2+1),21:30,05:15,07h 45m,585,14 Seats available,3.9
1852,Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),22:30,06:15,07h 45m,772,16 Seats available,4.4
1853,Vijayawada to Visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),21:00,04:40,07h 40m,509,36 Seats available,3.8
1854,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),15:00,23:25,08h 25m,571,3 Seats available,3.6
1855,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 500,28 Seats available,3.8
1856,Vijayawada to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),23:30,07:15,07h 45m,474,13 Seats available,3.9
1857,Vijayawada to Visakhapatnam,Sri Amaravathi Travels,NON A/C Hi-Tech Push Back (2+2),22:00,05:45,07h 45m,450,8 Seats available,3.6
1858,Vijayawada to Visakhapatnam,SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),21:25,04:45,07h 20m,495,25 Seats available,4.3
1859,Vijayawada to Visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),20:45,05:30,08h 45m,INR 790,20 Seats available,3.5
1860,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:45,02:00,08h 15m,INR 500,14 Seats available,4.5
1861,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,A/C Seater / Sleeper (2+1),21:30,05:45,08h 15m,INR 650,24 Seats available,3.6
1862,Vijayawada to Visakhapatnam,PRL BUS,A/C Seater / Sleeper (2+1),23:59,08:45,08h 46m,INR 800,26 Seats available,3.8
1863,Vijayawada to Visakhapatnam,Sri Krishna Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 890,22 Seats available,3.7
1864,Vijayawada to Visakhapatnam,Sri Venkataramana Travels,A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,585,13 Seats available,3.2
1865,Vijayawada to Visakhapatnam,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,06:30,07h 00m,INR 670,21 Seats available,3.7
1866,Vijayawada to Visakhapatnam,Sri Venkataramana Travels,A/C Sleeper (2+1),21:30,05:30,08h 00m,810,14 Seats available,3.0
1867,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,INR 799,14 Seats available,4.3
1868,Vijayawada to Visakhapatnam,RAJULATALLI TRAVELS,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,INR 5000,40 Seats available,No rating
1869,Vijayawada to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:45,04:00,08h 15m,INR 500,32 Seats available,4.1
1870,Vijayawada to Visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),21:15,05:10,07h 55m,INR 553,28 Seats available,3.8
1871,Vijayawada to Visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),20:00,04:20,08h 20m,INR 553,32 Seats available,3.3
1872,Vijayawada to Visakhapatnam,Sai RK Travels,Non A/C Seater / Sleeper (2+1),20:12,04:15,08h 03m,INR 550,28 Seats available,3.6
1873,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 450,16 Seats available,3.4
1874,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,A/C Sleeper (2+1),22:00,06:45,08h 45m,INR 700,28 Seats available,3.7
1875,Vijayawada to Visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),20:00,04:05,08h 05m,509,25 Seats available,4.5
1876,Vijayawada to Visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),22:30,06:55,08h 25m,INR 790,23 Seats available,2.7
1877,Vijayawada to Visakhapatnam,Orange Tours And Travels,A/C Seater / Sleeper (2+1),22:30,06:15,07h 45m,INR 700,34 Seats available,2.9
1878,Vijayawada to Visakhapatnam,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),20:30,04:50,08h 20m,INR 599,34 Seats available,4.5
1879,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),20:00,05:00,09h 00m,INR 500,29 Seats available,3.6
1880,Vijayawada to Visakhapatnam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 450,28 Seats available,2.9
1881,Vijayawada to Visakhapatnam,Orange Tours And Travels,A/C Sleeper (2+1),00:30,07:20,06h 50m,INR 960,21 Seats available,3.3
1882,Vijayawada to Visakhapatnam,Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),19:45,04:50,09h 05m,450,19 Seats available,3.1
1883,Vijayawada to Visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),21:55,05:25,07h 30m,INR 790,14 Seats available,3.0
1884,Vijayawada to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),18:45,03:10,08h 25m,INR 500,29 Seats available,4.1
1885,Vijayawada to Visakhapatnam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),21:15,05:30,08h 15m,INR 600,21 Seats available,3.1
1886,Vijayawada to Visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),23:05,07:00,07h 55m,INR 790,26 Seats available,2.6
1887,Vijayawada to Visakhapatnam,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,07:30,07h 45m,INR 900,32 Seats available,2.5
