,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
673,Delhi to Solan,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,05:10,06h 40m,INR 696,19 Seats available,4.8
674,Delhi to Solan,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:50,07h 50m,INR 721,25 Seats available,3.8
675,Delhi to Solan,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,08:40,09h 00m,INR 404,36 Seats available,4.3
676,Delhi to Solan,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,523,15 Seats available,4.6
677,Delhi to Solan,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,474,25 Seats available,4.6
678,Delhi to Solan,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,06:00,07h 00m,630,10 Seats available,4.5
679,Delhi to Solan,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,06:45,07h 45m,450,18 Seats available,4.7
680,Delhi to Solan,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,06:10,07h 15m,445,10 Seats available,4.6
681,Delhi to Solan,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04:40,06h 10m,522,24 Seats available,3.1
682,Delhi to Solan,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,06:05,06h 10m,INR 500,32 Seats available,3.8
683,Delhi to Solan,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,06:00,07h 10m,523,37 Seats available,3.9
684,Delhi to Solan,FlixBus,A/C Seater (2+2),23:55,07:05,07h 10m,INR 500,27 Seats available,3.7
685,Chandigarh to Reckong Peo (Himachal Pradesh),HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,09:00,14h 00m,INR 766,34 Seats available,3.3
686,Manali to Shimla,HRTC - 2100718,Ordinary 3+2 Non AC Seater,20:30,04:30,08h 00m,INR 583,33 Seats available,3.6
687,Manali to Shimla,HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,35 Seats available,3.5
688,Manali to Shimla,HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,04:30,07h 00m,INR 583,26 Seats available,2.9
689,Palampur to Delhi,HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,08:10,12h 10m,INR 722,27 Seats available,4.7
690,Palampur to Delhi,HRTC - 1103,A/C Executive (2+3),20:40,07:30,10h 50m,INR 846,27 Seats available,3.5
691,Palampur to Delhi,HRTC - 1116,A/C Executive (2+3),21:35,09:00,11h 25m,INR 865,29 Seats available,3.0
692,Palampur to Delhi,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,666,1 Seat available,4.7
693,Palampur to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,05:30,10h 40m,837,3 Seats available,4.5
694,Palampur to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,INR 710,6 Seats available,4.5
695,Palampur to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,987,4 Seats available,4.4
696,Palampur to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,878,1 Seat available,4.3
697,Palampur to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,1221,1 Seat available,4.2
698,Palampur to Delhi,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,698,12 Seats available,4.2
699,Palampur to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,611,6 Seats available,3.5
700,Palampur to Delhi,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),18:45,05:15,10h 30m,INR 600,16 Seats available,3.5
701,Chandigarh to Kullu,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,INR 830,32 Seats available,3.9
702,Chandigarh to Kullu,HRTC - 1532,Ordinary 3+2 Non AC Seater,20:20,05:00,08h 40m,INR 451,36 Seats available,3.9
703,Chandigarh to Kullu,HRTC - 1286,Ordinary 3+2 Non AC Seater,21:05,05:00,07h 55m,INR 486,37 Seats available,3.9
704,Chandigarh to Kullu,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,INR 775,24 Seats available,3.3
705,Chandigarh to Kullu,HRTC - 521,Ordinary 3+2 Non AC Seater,22:20,06:00,07h 40m,INR 477,37 Seats available,3.9
706,Chandigarh to Kullu,HRTC - 1231,Ordinary 3+2 Non AC Seater,22:40,04:22,05h 42m,INR 476,37 Seats available,3.9
707,Chandigarh to Kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,475,20 Seats available,4.7
708,Chandigarh to Kullu,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,05:00,06h 00m,720,41 Seats available,3.8
709,Chandigarh to Kullu,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15,04:25,05h 10m,428,21 Seats available,4.8
710,Chandigarh to Kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:15,05h 30m,696,31 Seats available,3.5
711,Chandigarh to Kullu,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:45,06h 00m,618,21 Seats available,4.5
712,Chandigarh to Kullu,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,539,33 Seats available,3.0
713,Chandigarh to Kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,07:00,07h 15m,615,29 Seats available,3.5
714,Chandigarh to Kullu,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:50,05:50,06h 00m,INR 849,31 Seats available,3.5
715,Chandigarh to Kullu,Metahills holidays,Scania A/C Semi Sleeper (2+2),23:51,08:20,08h 29m,1260,38 Seats available,3.5
716,Chandigarh to Kullu,Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:55,06:15,06h 20m,594,20 Seats available,3.5
717,Chandigarh to Kullu,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,599,19 Seats available,3.2
718,Chandigarh to Kullu,Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:00,05h 02m,570,13 Seats available,3.9
719,Chandigarh to Kullu,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,06:30,06h 31m,472,21 Seats available,4.5
720,Chandigarh to Kullu,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:59,06:00,06h 01m,INR 849,33 Seats available,3.5
721,Chandigarh to Kullu,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,06:10,05h 10m,599,19 Seats available,3.2
722,Chandigarh to Kullu,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,06:45,08h 45m,494,21 Seats available,2.2
723,Chandigarh to Kullu,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:15,06:30,07h 15m,540,21 Seats available,2.5
724,Chandigarh to Kullu,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,500,37 Seats available,2.8
725,Chandigarh to Kullu,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:58,05:30,05h 32m,522,33 Seats available,2.4
726,Chandigarh to Kullu,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),23:59,06:00,06h 01m,INR 799,27 Seats available,1.7
727,Chandigarh to Kullu,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,06:50,07h 10m,INR 1649,41 Seats available,4.0
728,Chandigarh to Kullu,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),22:20,04:35,06h 15m,INR 2199,49 Seats available,2.5
729,Kangra to Chandigarh,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,18:45,01:00,06h 15m,INR 424,24 Seats available,3.9
730,Kangra to Chandigarh,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,19:10,01:15,06h 05m,INR 702,20 Seats available,3.9
731,Kangra to Chandigarh,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,00:45,05h 20m,INR 365,30 Seats available,4.4
732,Kangra to Chandigarh,HRTC - 925,A/C Executive (2+3),19:55,02:00,06h 05m,INR 415,44 Seats available,3.9
733,Kangra to Chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,20:15,01:15,05h 00m,INR 688,34 Seats available,3.9
734,Kangra to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,02:15,05h 35m,INR 683,29 Seats available,3.9
735,Kangra to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,02:30,05h 30m,INR 385,37 Seats available,3.9
736,Kangra to Chandigarh,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,03:00,05h 30m,INR 365,37 Seats available,3.9
737,Kangra to Chandigarh,HRTC - 1103,A/C Executive (2+3),21:55,03:00,05h 05m,INR 400,26 Seats available,3.9
738,Kangra to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,22:05,04:15,06h 10m,INR 367,37 Seats available,4.0
739,Kangra to Chandigarh,HRTC - 1116,A/C Executive (2+3),22:35,04:05,05h 30m,INR 425,25 Seats available,3.9
740,Kangra to Chandigarh,FlixBus,A/C Seater (2+2),18:40,00:55,06h 15m,INR 312,13 Seats available,4.5
741,Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,600,4 Seats available,4.7
742,Kangra to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,23:55,04h 20m,739,15 Seats available,4.5
743,Kangra to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,01:00,05h 15m,675,18 Seats available,4.9
744,Kangra to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,01:15,05h 05m,INR 620,5 Seats available,4.4
745,Kangra to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,00:45,04h 35m,537,7 Seats available,4.9
746,Kangra to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,01:30,05h 10m,531,6 Seats available,5.0
747,Kangra to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,01:50,05h 20m,664,11 Seats available,4.8
748,Kangra to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,01:10,04h 40m,837,3 Seats available,4.5
749,Kangra to Chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,01:45,05h 15m,666,1 Seat available,4.7
750,Kangra to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,01:30,04h 50m,611,6 Seats available,4.8
751,Kangra to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,01:30,04h 45m,INR 710,6 Seats available,4.4
752,Kangra to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,02:00,05h 15m,569,14 Seats available,3.5
753,Kangra to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,01:55,04h 45m,558,25 Seats available,4.5
754,Kangra to Chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:28,01:50,04h 22m,INR 550,30 Seats available,4.3
755,Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,02:35,04h 50m,665,7 Seats available,5.0
756,Kangra to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,03:20,05h 20m,987,6 Seats available,4.5
757,Kangra to Chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,02:30,04h 30m,698,33 Seats available,3.8
758,Kangra to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,02:45,04h 40m,609,16 Seats available,4.9
759,Kangra to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),22:15,02:45,04h 30m,630,12 Seats available,4.7
760,Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,03:20,04h 50m,474,26 Seats available,4.7
761,Kangra to Chandigarh,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:45,01:00,05h 15m,INR 600,16 Seats available,2.6
762,Kullu to Chandigarh,HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,19:30,02:00,06h 30m,INR 775,34 Seats available,3.9
763,Kullu to Chandigarh,HRTC - 712,Ordinary 3+2 Non AC Seater,20:00,05:05,09h 05m,INR 476,36 Seats available,3.9
764,Kullu to Chandigarh,HRTC - 214001,Himsuta AC Seater Volvo/Scania 2+2,20:10,02:20,06h 10m,INR 775,34 Seats available,3.9
765,Kullu to Chandigarh,HRTC - 737,Ordinary 3+2 Non AC Seater,21:20,05:30,08h 10m,INR 479,37 Seats available,3.9
766,Kullu to Chandigarh,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,21:30,04:10,06h 40m,INR 793,26 Seats available,3.9
767,Kullu to Chandigarh,HRTC - 803,Ordinary 3+2 Non AC Seater,22:00,06:00,08h 00m,INR 462,37 Seats available,3.9
768,Kullu to Chandigarh,HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,22:20,04:20,06h 00m,INR 775,30 Seats available,4.8
769,Kullu to Chandigarh,HRTC - 701,Ordinary 3+2 Non AC Seater,22:45,05:30,06h 45m,INR 473,36 Seats available,4.2
770,Kullu to Chandigarh,HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,23:10,06:00,06h 50m,INR 775,27 Seats available,5.0
771,Kullu to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),17:45,23:55,06h 10m,765,33 Seats available,3.8
772,Kullu to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),18:00,01:00,07h 00m,INR 800,49 Seats available,3.5
773,Kullu to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,786,11 Seats available,3.5
774,Kullu to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,786,11 Seats available,3.5
775,Kullu to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,765,38 Seats available,3.8
776,Kullu to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),18:40,00:40,06h 00m,495,2 Seats available,3.5
777,Kullu to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:45,00:30,05h 45m,765,41 Seats available,3.8
778,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:45,00:30,05h 45m,462,3 Seats available,5.0
779,Kullu to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:45,02:00,07h 15m,INR 1099,27 Seats available,3.5
780,Kullu to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:50,02:15,07h 25m,INR 949,33 Seats available,3.5
781,Kullu to Chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),18:50,00:59,06h 09m,INR 700,6 Seats available,3.2
782,Kullu to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:00,02:00,07h 00m,809,27 Seats available,3.0
783,Kullu to Chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:10,06h 00m,INR 702,17 Seats available,4.3
784,Kullu to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:20,23:55,04h 35m,786,11 Seats available,3.5
785,Kullu to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:20,23:55,04h 35m,786,11 Seats available,3.5
786,Kullu to Chandigarh,FlixBus,A/C Seater (2+2),19:30,01:40,06h 10m,INR 204,17 Seats available,3.7
787,Kullu to Chandigarh,Travel Zap India Pvt LTD.,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:57,01:15,05h 18m,INR 1099,44 Seats available,3.4
788,Kullu to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:00,02:35,06h 35m,615,17 Seats available,3.9
789,Kullu to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,01:55,05h 50m,542,5 Seats available,4.5
790,Kullu to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:05,01:44,05h 39m,567,20 Seats available,3.9
791,Kullu to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:20,02:20,06h 00m,567,16 Seats available,3.9
792,Kullu to Chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:20,02:45,06h 25m,567,25 Seats available,3.9
793,Kullu to Chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:25,01:45,05h 20m,542,10 Seats available,4.3
794,Kullu to Chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),20:25,02:05,05h 40m,INR 820,20 Seats available,4.3
795,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:45,02:30,05h 45m,721,14 Seats available,3.0
796,Kullu to Chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),20:45,04:45,08h 00m,473,28 Seats available,3.1
797,Kullu to Chandigarh,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:50,03:00,06h 10m,759,41 Seats available,4.4
798,Kullu to Chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:20,02:40,05h 20m,540,28 Seats available,4.3
799,Kullu to Chandigarh,FlixBus,A/C Seater (2+2),21:30,03:30,06h 00m,INR 175,21 Seats available,3.7
800,Kullu to Chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:40,03:00,05h 20m,810,26 Seats available,4.2
801,Kullu to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:40,05:15,07h 35m,989,33 Seats available,3.0
802,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,03:10,05h 25m,569,18 Seats available,4.4
803,Kullu to Chandigarh,Yolo Bus,Volvo 9600 A/C Semi Sleeper (2+2),21:46,02:55,05h 09m,INR 690,4 Seats available,4.5
804,Kullu to Chandigarh,Everest Holidays,Volvo A/C Semi Sleeper (2+2),22:10,04:00,05h 50m,1063,21 Seats available,3.5
805,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:15,03:15,05h 00m,664,28 Seats available,4.5
806,Kullu to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:45,03:50,05h 05m,836,4 Seats available,4.5
807,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:45,03:30,04h 45m,664,25 Seats available,4.4
808,Kullu to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05:00,05h 40m,709,34 Seats available,3.6
809,Kullu to Chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:20,01:35,07h 15m,INR 549,21 Seats available,2.8
810,Kullu to Chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),19:00,02:30,07h 30m,719,29 Seats available,2.2
811,Kullu to Chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,02:00,06h 30m,899,41 Seats available,2.3
812,Kullu to Chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),20:40,03:30,06h 50m,494,27 Seats available,2.2
813,Kullu to Chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),20:45,04:45,08h 00m,450,26 Seats available,2.8
814,Kullu to Chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),21:30,04:30,07h 00m,500,21 Seats available,1.1
815,Kullu to Chandigarh,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,899,29 Seats available,2.4
816,Kullu to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,04:00,05h 20m,709,26 Seats available,2.5
817,Kullu to Chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),19:40,03:45,08h 05m,1899,36 Seats available,4.4
818,Kullu to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),20:00,03:00,07h 00m,1350,21 Seats available,3.5
819,Kullu to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:15,02:50,05h 35m,1395,41 Seats available,3.8
820,Kullu to Chandigarh,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,INR 1999,41 Seats available,2.5
821,Kullu to Chandigarh,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),18:30,01:30,07h 00m,INR 1294,53 Seats available,2.3
822,Kullu to Chandigarh,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),20:00,02:45,06h 45m,1349,17 Seats available,2.4
823,Kullu to Chandigarh,RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,20:30,04:30,08h 00m,INR 1700,40 Seats available,2.3
824,Kullu to Chandigarh,Snow Line Holidays Manali,A/C Seater (2+2),20:45,04:45,08h 00m,INR 3000,45 Seats available,No rating
825,Delhi to Kangra,HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,19:20,06:00,10h 40m,INR 710,22 Seats available,3.9
826,Delhi to Kangra,HRTC - 550,Ordinary 3+2 Non AC Seater,19:40,07:00,11h 20m,INR 650,36 Seats available,2.0
827,Delhi to Kangra,HRTC - 547,A/C Executive (2+3),20:16,05:50,09h 34m,INR 750,42 Seats available,4.2
828,Delhi to Kangra,HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,06:50,10h 21m,INR 1158,27 Seats available,4.2
829,Delhi to Kangra,HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50,07:25,10h 35m,INR 1205,12 Seats available,3.1
830,Delhi to Kangra,HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,06:00,08h 55m,INR 630,25 Seats available,3.5
831,Delhi to Kangra,HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,08:30,11h 08m,INR 709,27 Seats available,3.4
832,Delhi to Kangra,HRTC - 577,A/C Executive (2+3),21:40,08:30,10h 50m,INR 638,44 Seats available,3.8
833,Delhi to Kangra,HRTC - 575,A/C Executive (2+3),21:59,09:16,11h 17m,INR 780,39 Seats available,4.4
834,Delhi to Kangra,HRTC - 582,Ordinary 3+2 Non AC Seater,23:05,10:52,11h 47m,INR 638,37 Seats available,3.8
835,Delhi to Kangra,HRTC - 581,Ordinary 3+2 Non AC Seater,23:30,11:00,11h 30m,INR 660,37 Seats available,3.8
836,Delhi to Kangra,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:50,07:05,10h 15m,675,17 Seats available,4.8
837,Delhi to Kangra,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:50,10h 20m,513,13 Seats available,4.8
838,Delhi to Kangra,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,06:45,10h 15m,585,19 Seats available,4.8
839,Delhi to Kangra,AdCity Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20,06:50,08h 30m,585,30 Seats available,3.7
840,Delhi to Kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,08:30,10h 30m,569,11 Seats available,4.7
841,Delhi to Kangra,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,05:20,09h 15m,500,13 Seats available,4.7
842,Delhi to Kangra,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:25,10h 25m,569,26 Seats available,4.6
843,Delhi to Kangra,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,07:40,09h 35m,513,28 Seats available,4.7
844,Delhi to Kangra,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,05:10,09h 40m,INR 630,11 Seats available,4.6
845,Delhi to Kangra,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:20,05:15,08h 55m,INR 600,18 Seats available,4.0
846,Delhi to Kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05:10,10h 10m,693,5 Seats available,4.7
847,Delhi to Kangra,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,07:30,10h 15m,540,9 Seats available,4.7
848,Delhi to Kangra,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:45,06:15,10h 30m,630,8 Seats available,4.5
849,Delhi to Kangra,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,05:10,10h 10m,647,2 Seats available,4.6
850,Delhi to Kangra,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,06:30,10h 30m,665,7 Seats available,4.4
851,Delhi to Kangra,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00,05:15,09h 15m,630,5 Seats available,4.5
852,Delhi to Kangra,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:15,05:15,08h 00m,610,20 Seats available,3.8
853,Delhi to Kangra,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,05:00,08h 30m,495,22 Seats available,3.4
854,Delhi to Kangra,FlixBus,A/C Seater (2+2),19:00,06:30,11h 30m,INR 565,16 Seats available,3.7
855,Delhi to Kangra,Northern Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,07:00,11h 30m,INR 539,24 Seats available,2.4
856,Delhi to Kangra,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,05:10,09h 15m,566,10 Seats available,2.2
857,Delhi to Kangra,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:00,05:30,10h 30m,INR 999,1 Seat available,2.3
858,Palampur to Chandigarh,HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,03:00,07h 00m,INR 457,33 Seats available,3.9
859,Palampur to Chandigarh,HRTC - 1103,A/C Executive (2+3),20:40,03:00,06h 20m,INR 486,30 Seats available,2.7
860,Palampur to Chandigarh,HRTC - 1116,A/C Executive (2+3),21:35,04:05,06h 30m,INR 510,11 Seats available,2.2
861,Palampur to Chandigarh,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),18:45,01:00,06h 15m,INR 600,16 Seats available,3.7
862,Palampur to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,01:10,06h 20m,837,3 Seats available,4.5
863,Palampur to Chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,01:45,06h 40m,666,1 Seat available,4.4
