,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
509,Thrissur to Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:40,02:45,03h 05m,630,33 Seats available,4.0
510,Thrissur to Kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),23:40,02:30,02h 50m,INR 800,28 Seats available,4.0
511,Thrissur to Kozhikode,Cochin Express,A/C Sleeper (2+1),23:40,02:30,02h 50m,INR 900,6 Seats available,4.0
512,Thrissur to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:45,02:35,02h 50m,INR 799,22 Seats available,4.0
513,Thrissur to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:47,03:40,03h 53m,1149,6 Seats available,4.0
514,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:50,03:35,0-21h 0-15m,549,32 Seats available,4.0
515,Thrissur to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),23:50,02:29,02h 39m,INR 700,22 Seats available,3.8
516,Thrissur to Kozhikode,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:55,03:00,03h 05m,INR 600,40 Seats available,4.0
517,Thrissur to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:55,03:50,03h 55m,INR 1000,17 Seats available,3.2
518,Thrissur to Kozhikode,UFO Bus,A/C Seater Push Back (2+2),23:55,02:40,02h 45m,620,28 Seats available,4.0
519,Thrissur to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:55,02:45,02h 50m,INR 799,20 Seats available,4.0
520,Thrissur to Kozhikode,Blue Bird Travels,A/C Seater Push Back (2+2),23:55,03:30,03h 35m,INR 599,45 Seats available,3.1
521,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:59,03:35,03h 36m,549,14 Seats available,4.0
522,Thrissur to Kozhikode,Arya Travels,A/C Sleeper (2+1),23:59,03:15,03h 16m,INR 799,21 Seats available,3.1
523,Thrissur to Kozhikode,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:59,03:16,03h 17m,INR 649,34 Seats available,3.1
524,Thrissur to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),02:30,04:30,02h 00m,INR 700,35 Seats available,3.1
525,Thrissur to Kozhikode,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,02:45,06:00,03h 15m,INR 650,1 Seat available,2.9
526,Thrissur to Kozhikode,Galaxy Tours,A/C Semi Sleeper (2+2),02:45,06:00,03h 15m,INR 650,22 Seats available,2.9
527,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),22:15,00:50,02h 35m,INR 145,1 Seat available,4.0
528,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,01:00,02h 00m,INR 111,43 Seats available,4.0
529,Coimbatore to Ooty,KSRTC (Kerala) - 966,Super Fast Non AC Seater (2+3),19:00,21:30,02h 30m,INR 103,33 Seats available,3.3
530,Coimbatore to Ooty,KSRTC (Kerala) - 808,Super Fast Non AC Seater (2+3),21:00,00:25,03h 25m,INR 103,33 Seats available,4.5
531,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),18:40,20:34,01h 54m,INR 134,32 Seats available,3.4
532,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),18:55,21:25,02h 30m,INR 145,12 Seats available,3.4
533,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),19:20,21:10,01h 50m,INR 111,42 Seats available,3.4
534,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),20:05,21:50,01h 45m,INR 145,24 Seats available,3.4
535,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),20:20,22:45,02h 25m,INR 111,45 Seats available,3.4
536,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:15,01h 45m,INR 145,20 Seats available,3.4
537,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:40,02h 10m,INR 129,25 Seats available,3.4
538,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),20:35,22:10,01h 35m,INR 134,17 Seats available,3.4
539,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),20:41,22:35,01h 54m,INR 134,24 Seats available,3.4
540,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),21:10,23:25,02h 15m,INR 111,40 Seats available,3.4
541,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 586,Super Deluxe Non AC Seater Air Bus (2+2),21:15,22:50,01h 35m,INR 129,20 Seats available,3.4
542,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),21:51,23:55,02h 04m,INR 108,45 Seats available,3.4
543,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 407,Super Deluxe Non AC Seater Air Bus (2+2),22:00,23:25,01h 25m,INR 145,12 Seats available,3.4
544,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),22:25,23:59,01h 34m,INR 145,11 Seats available,3.0
545,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 2072,Super Deluxe Non AC Seater Air Bus (2+2),22:55,00:30,01h 35m,INR 145,5 Seats available,3.4
546,Kalpetta (kerala) to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,INR 667,7 Seats available,4.0
547,Kalpetta (kerala) to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,INR 667,7 Seats available,4.0
548,Kalpetta (kerala) to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),21:00,23:30,02h 30m,INR 650,32 Seats available,3.7
549,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,INR 807,13 Seats available,4.0
550,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Seater Push Back (2+2),22:30,23:55,01h 25m,INR 650,41 Seats available,4.0
551,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,INR 807,13 Seats available,4.0
552,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Semi Sleeper (2+2),21:30,23:40,02h 10m,INR 300,36 Seats available,3.8
553,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),21:30,23:29,01h 59m,INR 750,36 Seats available,3.8
554,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:25,23:29,04h 04m,INR 750,36 Seats available,3.8
555,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Semi Sleeper (2+2),19:30,23:40,04h 10m,INR 300,36 Seats available,3.8
